rendimiento_promedio_media,num_enlaces,num_imgs,num_keywords,subjetividad_global,fin_de_semana,polaridad_negativa_media,subjetividad_titulo,abs_title_sentiment_polarity,es_viral,tematica_num
3443.42450923,2.0,0.0,6.0,0.395580808081,0.0,-0.168518518519,0.3,1.0,0,3
2727.4297604,13.0,1.0,6.0,0.381687580438,0.0,-0.245378151261,0.0,0.0,0,3
2108.68957226,6.0,3.0,7.0,0.398345203184,0.0,-0.208333333333,0.477272727273,0.318181818182,0,5
2167.98262623,11.0,1.0,9.0,0.289619408369,0.0,-0.253571428571,0.0,0.0,0,3
2167.18918187,4.0,1.0,8.0,0.49,0.0,-0.25,0.0,0.0,0,1
1779.01819909,4.0,1.0,7.0,0.301264344121,0.0,-0.231111111111,0.0,0.0,0,0
2229.93794536,17.0,1.0,10.0,0.429130531304,0.0,-0.306012506013,0.535714285714,0.285714285714,1,2
3987.85635836,13.0,13.0,9.0,0.537254901961,0.0,-0.233333333333,0.4,0.1,1,1
2875.0223904,9.0,2.0,8.0,0.527435064935,0.0,-0.5,0.0,0.0,1,5
2584.86220669,10.0,1.0,9.0,0.50928226363,0.0,-0.336111111111,0.125,0.0,0,3
1628.78976942,5.0,1.0,9.0,0.378956228956,0.0,-0.075,0.4,0.1,0,3
2275.07765267,2.0,1.0,7.0,0.455555555556,0.0,-0.3,0.4,0.2,1,0
3188.83761222,22.0,16.0,7.0,0.461594970686,0.0,-0.362576312576,0.0666666666667,0.0333333333333,1,0
2762.75183013,3.0,1.0,7.0,0.458702501203,0.0,-0.366666666667,0.642857142857,0.214285714286,1,5
4154.89827466,59.0,1.0,8.0,0.457619047619,0.0,-0.346296296296,1.0,0.5,0,1
2231.64715787,7.0,2.0,9.0,0.497186147186,0.0,-0.130357142857,0.6,0.7,0,5
2905.65766401,3.0,1.0,7.0,0.5375,0.0,-0.416666666667,0.0,0.3,0,2
5052.48358907,40.0,33.0,9.0,0.54625,0.0,-0.125,0.45,0.0431818181818,1,1
2342.40703669,13.0,1.0,10.0,0.447701149425,0.0,-0.191666666667,1.0,0.5,0,0
2717.74112944,16.0,51.0,5.0,0.447904155637,0.0,-0.31772047397,0.0,0.0,0,0
2244.71621861,4.0,2.0,4.0,0.452683310099,0.0,-0.323908730159,0.0,0.0,1,2
1560.50149198,19.0,1.0,8.0,0.578997758194,0.0,-0.430833333333,0.0,0.0,0,3
2761.45183153,5.0,12.0,5.0,0.233528951487,0.0,-0.249459876543,0.0,0.2,1,3
2803.85789735,7.0,2.0,6.0,0.382692307692,0.0,-0.238095238095,0.166666666667,0.0,1,4
2689.61238319,6.0,1.0,5.0,0.360884353741,0.0,-0.254166666667,0.0,0.0,0,3
2769.35756023,7.0,3.0,5.0,0.379166666667,0.0,-0.375,0.0,0.0,0,3
2769.35756023,6.0,2.0,5.0,0.303200483092,0.0,-0.276234567901,0.0,0.0,0,3
2262.55890939,20.0,1.0,9.0,0.488933640199,0.0,-0.341220238095,0.0,0.0,0,3
3358.63737021,3.0,2.0,10.0,0.480317460317,0.0,-0.35625,0.0,0.0,1,5
2411.544664,9.0,2.0,7.0,0.566049382716,0.0,-0.457777777778,1.0,1.0,0,2
2878.9842309,4.0,31.0,5.0,0.579947786132,0.0,-0.284682539683,0.0,0.0,0,0
2304.44791599,7.0,1.0,7.0,0.430092592593,0.0,-0.125,0.5,0.136363636364,0,5
2649.86769486,6.0,32.0,6.0,0.564098972923,0.0,-0.279820261438,0.65,0.0,1,0
3333.17378188,6.0,2.0,6.0,0.435954045954,0.0,-0.342045454545,0.351515151515,0.128787878788,0,3
2420.27384928,12.0,10.0,7.0,0.401795735129,0.0,-0.4125,1.0,1.0,0,1
2462.72251419,18.0,17.0,6.0,0.546912578163,0.0,-0.42037037037,0.560606060606,0.281818181818,1,0
4138.19542587,58.0,1.0,10.0,0.483658008658,0.0,-0.286111111111,0.0,0.0,0,1
2275.50543059,10.0,1.0,5.0,0.472603785104,0.0,-0.583333333333,0.0,0.2,1,2
2658.23287535,8.0,3.0,8.0,0.410644910645,0.0,-0.174444444444,0.6,0.4,1,5
2489.65531702,10.0,1.0,8.0,0.511904761905,0.0,-0.5,0.0,0.0,1,0
3631.68463481,7.0,3.0,8.0,0.490404040404,0.0,-0.209375,0.9,0.1,1,1
1963.16734682,14.0,11.0,6.0,0.377244869328,0.0,-0.124537037037,0.0,0.0,1,3
2071.31878663,25.0,11.0,8.0,0.518415140415,0.0,-0.285655929038,0.0,0.0,0,3
3759.47783345,3.0,10.0,7.0,0.445390594254,0.0,-0.305555555556,0.0,0.0,0,0
4353.79175757,23.0,1.0,8.0,0.510303030303,0.0,-0.471666666667,0.95,0.15,1,1
3881.67644074,19.0,16.0,7.0,0.563990894163,0.0,-0.348973429952,0.166666666667,0.166666666667,1,0
3003.02726889,6.0,13.0,7.0,0.428362573099,0.0,-0.274603174603,0.6,0.3,0,0
4360.71610281,10.0,3.0,8.0,0.478163211058,0.0,-0.306944444444,0.0,0.0,1,2
3593.61511023,17.0,1.0,10.0,0.487093446504,0.0,-0.281653911565,0.27,0.08,1,1
3011.60237447,11.0,1.0,10.0,0.559026596009,0.0,-0.366028295376,1.0,0.5,1,2
3595.35219143,3.0,1.0,6.0,0.517748917749,0.0,-0.255,0.0,0.0,0,0
2633.85623682,14.0,1.0,10.0,0.424375386518,0.0,-0.1125,0.5,0.5,0,3
3176.71094697,19.0,5.0,9.0,0.511426397043,0.0,-0.282363945578,0.666666666667,0.466666666667,1,1
5258.70670877,18.0,15.0,7.0,0.481991129785,0.0,-0.194823232323,0.333333333333,0.0,1,1
2272.69843627,8.0,1.0,10.0,0.452281746032,0.0,-0.19898989899,0.0,0.0,1,2
3364.89433474,4.0,2.0,5.0,0.573058712121,0.0,-0.163888888889,0.535714285714,0.285714285714,1,4
3274.55556515,13.0,1.0,3.0,0.566040598291,0.0,-0.36130952381,1.0,0.6,0,0
2405.9840546,3.0,2.0,7.0,0.436981989204,0.0,-0.234375,0.4,0.3,0,2
3169.21949388,14.0,1.0,7.0,0.426864177489,0.0,-0.324537037037,0.455555555556,0.188888888889,1,5
1886.85145956,5.0,2.0,9.0,0.367023809524,0.0,-0.186742424242,0.0,0.0,0,3
3727.7806294,3.0,1.0,6.0,0.40215530303,0.0,-0.225,0.0,0.0,1,2
1803.19902753,28.0,10.0,7.0,0.481353605744,0.0,-0.297115384615,0.0666666666667,0.0166666666667,0,2
3612.80730701,20.0,8.0,8.0,0.440194301822,0.0,-0.27619047619,0.4,0.4,1,0
3342.761799,3.0,0.0,6.0,0.353921568627,0.0,-0.291666666667,0.4,0.4,0,0
3620.09423697,11.0,2.0,10.0,0.563042929293,0.0,-0.355952380952,0.727272727273,0.0681818181818,1,5
3123.5977491,3.0,1.0,5.0,0.31080283353,0.0,-0.0714285714286,0.0666666666667,0.0,0,5
14916.7693484,15.0,0.0,7.0,0.553732303732,0.0,-0.326041666667,0.0,0.0,0,1
3759.79757447,5.0,4.0,5.0,0.538337153043,0.0,-0.6,0.0,0.0,1,2
3352.80834918,7.0,1.0,7.0,0.393981481481,0.0,-0.22702991453,0.0,0.0,0,0
3362.44680899,4.0,2.0,7.0,0.537579365079,0.0,-0.191666666667,0.436507936508,0.0714285714286,0,5
4697.60932911,3.0,10.0,9.0,0.56405775076,0.0,-0.334027777778,0.0,0.0,1,1
3922.95880402,4.0,1.0,6.0,0.602380952381,0.0,-0.325,0.3,0.025,1,1
2660.75419332,1.0,1.0,7.0,0.5015868351,0.0,-0.283388888889,1.0,0.0,1,0
3033.6933879,2.0,0.0,4.0,0.53063973064,0.0,-0.275,0.633333333333,0.3,0,4
4833.17564622,34.0,15.0,6.0,0.506287061542,0.0,-0.24386898313,0.4,0.4,1,2
3687.38456121,30.0,4.0,7.0,0.483947745376,0.0,-0.226984126984,0.0,0.0,1,0
2676.77357934,4.0,5.0,5.0,0.466042218299,0.0,-0.23875,0.0,0.0,0,3
1671.25762492,6.0,4.0,5.0,0.502248931624,0.0,-0.219047619048,0.0,0.0,1,3
3020.12037757,30.0,51.0,4.0,0.455598495072,0.0,-0.308728308728,0.75,0.5,0,0
2477.22358853,16.0,1.0,7.0,0.367184733937,0.0,-0.232323232323,0.477272727273,0.318181818182,1,2
5726.79960964,16.0,11.0,8.0,0.568609022556,0.0,-0.406517094017,0.4,0.4,0,1
1743.27005796,6.0,1.0,7.0,0.428611111111,0.0,-0.200793650794,0.0,0.0,0,3
3532.70202492,3.0,1.0,6.0,0.365426634769,0.0,-0.1475,0.0,0.0,1,5
2779.56396664,24.0,1.0,4.0,0.245,0.0,-0.278571428571,0.35,0.483333333333,1,3
2619.93589254,5.0,1.0,4.0,0.467708333333,0.0,-0.40625,0.0,0.0,0,3
3007.21393459,14.0,1.0,7.0,0.498026483321,0.0,-0.125,0.0,0.0,1,5
3044.32933214,32.0,2.0,10.0,0.463718007139,0.0,-0.4,0.0,0.0,1,3
3434.81237431,5.0,1.0,7.0,0.462364718615,0.0,-0.278571428571,0.642857142857,0.214285714286,1,5
3132.76199812,4.0,1.0,5.0,0.238235294118,0.0,-0.322222222222,0.0,0.0,0,2
3142.43941713,13.0,2.0,10.0,0.463886054422,0.0,-0.248937728938,0.0,0.0,1,3
3211.23214262,56.0,26.0,5.0,0.384057971014,0.0,-0.156111111111,0.05,0.075,1,3
2651.34842246,9.0,2.0,10.0,0.365227272727,0.0,-0.35,0.0,0.0,1,5
2129.1736837,11.0,9.0,5.0,0.50027762093,0.0,-0.32,0.65,0.35,0,0
3653.65117331,8.0,11.0,5.0,0.313952020202,0.0,-0.330676328502,0.7,0.45,1,3
3000.0762502,8.0,3.0,6.0,0.474524750612,0.0,-0.214285714286,0.275,0.15,0,5
3815.6554224,13.0,1.0,10.0,0.461111111111,0.0,-0.361532738095,0.0,0.0,0,1
2575.1683022,9.0,2.0,9.0,0.394947801965,0.0,-0.238702147526,0.75,0.3,1,4
2480.37877962,5.0,1.0,4.0,0.116358024691,0.0,-0.13,0.0625,0.0625,0,3
2961.43449151,18.0,1.0,7.0,0.372517002031,0.0,-0.277079020014,0.0,0.0,1,2
2500.26683681,2.0,1.0,6.0,0.4925,0.0,-0.4,0.0,0.0,0,0
2707.2046628,6.0,1.0,6.0,0.650843253968,0.0,-0.277777777778,0.288888888889,0.155555555556,1,2
3716.67117615,5.0,2.0,7.0,0.376153846154,0.0,0.0,0.0,0.0,1,4
2779.56396664,21.0,1.0,4.0,0.459621212121,0.0,-0.311538461538,0.0,0.0,1,3
2810.36999749,12.0,31.0,6.0,0.566834904101,0.0,-0.28460960961,1.0,0.7,1,0
9008.01841549,6.0,3.0,6.0,0.278636363636,0.0,-0.1375,0.2,0.1,0,3
3081.38710168,12.0,1.0,8.0,0.3601330768,0.0,-0.272222222222,0.25,0.25,0,2
5507.43953311,2.0,0.0,9.0,0.452704678363,0.0,-0.241840277778,0.355555555556,0.344444444444,1,2
3141.96638821,29.0,2.0,6.0,0.574618736383,0.0,-0.321296296296,0.644444444444,0.172222222222,1,5
5078.85481533,58.0,25.0,9.0,0.632323232323,0.0,-0.408823529412,0.0,0.0,1,1
3998.37393035,10.0,9.0,10.0,0.499699603747,0.0,-0.36484375,0.8,0.25,1,0
4039.11805142,55.0,1.0,8.0,0.458757215007,0.0,-0.274166666667,0.25,0.25,0,0
5070.82369633,33.0,30.0,9.0,0.502249158249,0.0,-0.35253968254,0.2,0.05,0,1
2480.92951365,7.0,2.0,6.0,0.395507246377,0.0,-0.238095238095,0.0,0.2,1,3
2920.14235284,4.0,3.0,6.0,0.608943991194,0.0,-0.295437405732,1.0,0.0833333333333,0,0
4053.99544216,4.0,2.0,6.0,0.4572701808,0.0,-0.205555555556,0.1125,0.05,1,2
3041.06455374,20.0,3.0,10.0,0.456776099717,0.0,-0.229754273504,0.35,0.05,1,3
2532.99799746,1.0,2.0,5.0,0.559574642529,0.0,-0.356111111111,0.5,0.0,0,0
2656.01883346,4.0,6.0,8.0,0.415823349777,0.0,-0.211728395062,0.3,0.1,0,3
2056.89512444,4.0,1.0,6.0,0.432725572639,0.0,-0.244058641975,1.0,0.0,0,3
2388.89995584,2.0,1.0,6.0,0.35462962963,0.0,-0.2,0.0,0.0,1,2
2329.33506993,5.0,1.0,6.0,0.412263257576,0.0,-0.1,0.0,0.0,1,2
2293.18143973,8.0,1.0,7.0,0.355848801872,0.0,-0.210339506173,0.475,0.275,1,2
2260.05880343,5.0,2.0,6.0,0.391716570467,0.0,-0.194074074074,0.2,0.2,0,2
2446.72986163,10.0,3.0,9.0,0.496090367965,0.0,-0.6,0.454545454545,0.136363636364,1,5
5220.03540897,10.0,5.0,10.0,0.342967720685,0.0,-0.334722222222,0.4,0.4,0,1
2275.71434742,4.0,1.0,4.0,0.406400966184,0.0,-0.193611111111,0.5,0.5,0,2
5591.16597032,2.0,8.0,8.0,0.589393939394,0.0,-0.325,0.0,0.0,1,1
3527.64906176,9.0,1.0,7.0,0.492884199134,0.0,-0.335069444444,0.0,0.0,1,5
2195.55471247,12.0,3.0,9.0,0.467794188382,0.0,-0.253615520282,0.0,0.0,1,5
3497.22885269,9.0,4.0,7.0,0.460480943219,0.0,-0.309837962963,0.366666666667,0.166666666667,1,2
4416.2984887,9.0,2.0,7.0,0.554188948307,0.0,-0.15625,0.0,0.0,1,5
2568.2460282,7.0,34.0,6.0,0.542071358646,0.0,-0.290868966634,0.0,0.0,1,0
2785.49943175,2.0,2.0,4.0,0.390303030303,0.0,-0.227777777778,0.3,0.15,0,5
2408.16809783,1.0,2.0,6.0,0.439988855391,0.0,-0.206290849673,0.393939393939,0.193181818182,1,3
5416.27337501,3.0,1.0,9.0,0.556140350877,0.0,-0.2775,0.5,0.5,1,1
2714.09783874,4.0,0.0,4.0,0.565174062049,0.0,0.0,0.454545454545,0.136363636364,0,4
2838.81221388,4.0,2.0,9.0,0.467471590909,0.0,0.0,0.0,0.0,0,5
2115.854668,1.0,2.0,8.0,0.536364325696,0.0,-0.351502267574,1.0,0.5,0,0
3777.05811768,2.0,0.0,4.0,0.478441558442,0.0,-0.142857142857,0.0,0.0,1,1
2818.96401712,8.0,1.0,5.0,0.388413341611,0.0,-0.189907407407,0.0,0.0,1,5
2336.20613633,0.0,24.0,10.0,0.0,0.0,0.0,1.0,0.0,1,3
3384.10591297,8.0,1.0,10.0,0.47095959596,0.0,-0.3,0.521428571429,0.157142857143,0,5
8071.86145929,22.0,20.0,6.0,0.491313932981,0.0,-0.288117283951,0.0,0.0,1,1
2773.04332837,13.0,4.0,4.0,0.666999072356,0.0,-0.5025,1.0,0.5,1,3
2566.51672431,6.0,3.0,4.0,0.37482536403,0.0,-0.234068627451,0.30303030303,0.0909090909091,1,2
2513.93480778,9.0,1.0,7.0,0.460658914729,0.0,-0.268939393939,0.0,0.0,0,2
2875.40743199,5.0,2.0,6.0,0.424461279461,0.0,-0.310590277778,0.7,0.4,1,1
3731.12764209,24.0,21.0,8.0,0.486904761905,0.0,-0.325,0.0,0.0,1,1
4367.87378872,20.0,19.0,7.0,0.518715728716,0.0,-0.0982142857143,0.9,0.4,1,1
2973.29767478,10.0,51.0,4.0,0.388677929406,0.0,-0.325689274883,0.0,0.0,0,0
3428.61052006,4.0,1.0,5.0,0.674035087719,0.0,-0.258333333333,0.375,0.0625,1,4
2567.548435,6.0,1.0,6.0,0.426416475681,0.0,-0.142261904762,0.65,0.1,1,2
4054.64231946,5.0,0.0,6.0,0.499181818182,0.0,-0.26,0.1,0.15,0,2
3131.4849023,5.0,1.0,5.0,0.40123015873,0.0,-0.388888888889,0.717857142857,0.107142857143,0,2
2969.91292229,3.0,2.0,6.0,0.503061681908,0.0,-0.45,0.4,0.1,1,5
3453.56828441,16.0,1.0,7.0,0.380794962613,0.0,-0.237962962963,0.15,0.05,1,4
2356.97269899,4.0,1.0,4.0,0.240972222222,0.0,-0.129166666667,0.0,0.0,0,3
3164.50653838,5.0,2.0,5.0,0.36720959596,0.0,-0.193055555556,0.5,0.5,1,2
4617.66186417,8.0,0.0,4.0,0.551388888889,0.0,-0.125,0.7,0.333333333333,1,2
2477.82691186,15.0,1.0,4.0,0.492719256053,0.0,-0.389351851852,0.5,0.5,0,3
2564.74493752,8.0,1.0,5.0,0.480162037037,0.0,-0.341666666667,0.5,0.5,1,3
2372.8160162,5.0,1.0,9.0,0.439025974026,0.0,-0.463888888889,0.0,0.0,1,5
2433.00911393,5.0,4.0,7.0,0.529279464343,0.0,-0.276493710692,0.0,0.0,0,0
3844.12140751,2.0,0.0,4.0,0.570899470899,0.0,-0.45,0.0,0.0,0,4
2429.7780357,5.0,1.0,5.0,0.380971479501,0.0,-0.172916666667,0.0,0.0,0,2
2467.25657729,6.0,1.0,8.0,0.515666666667,0.0,-0.166666666667,0.2,0.2,1,5
1842.24016953,1.0,16.0,7.0,0.360151515152,0.0,-0.125,0.0,0.0,0,3
2392.56369771,12.0,1.0,8.0,0.415018315018,0.0,-0.265277777778,0.0,0.0,1,5
2403.37585787,7.0,1.0,5.0,0.453792735043,0.0,-0.32237654321,0.0,0.0,1,2
3929.20216179,9.0,1.0,5.0,0.497092609771,0.0,-0.485,0.0,0.0,0,2
2603.08318135,2.0,1.0,5.0,0.5725,0.0,-0.2625,0.0,0.0,1,2
2460.37325119,18.0,1.0,6.0,0.476835159376,0.0,-0.337280701754,0.0,0.0,1,4
2304.01314808,10.0,4.0,7.0,0.371814526215,0.0,-0.273148148148,0.4,0.3,1,2
2570.22874972,29.0,4.0,6.0,0.464854011729,0.0,-0.185544217687,0.0708333333333,0.1,0,0
2359.03188384,36.0,2.0,8.0,0.514806547619,0.0,-0.241197691198,0.0,0.0,1,0
1967.76214435,2.0,7.0,5.0,0.399388227513,0.0,-0.205050505051,0.225,0.2,0,3
4825.17410342,4.0,19.0,7.0,0.362358882947,0.0,-0.351111111111,0.0,0.0,1,1
6122.02672257,22.0,22.0,9.0,0.510991451118,0.0,-0.313022163022,0.0,0.0,1,1
2589.76530792,20.0,2.0,10.0,0.393041220383,0.0,-0.248015873016,0.0,0.0,1,3
2109.83591802,6.0,1.0,5.0,0.394743880458,0.0,-0.185648148148,0.0,0.0,1,2
3187.20434748,2.0,1.0,5.0,0.382748538012,0.0,-0.192857142857,0.0,0.0,0,0
2520.62732765,7.0,1.0,9.0,0.402083333333,0.0,-0.282142857143,0.5,0.416666666667,0,0
2160.08825059,13.0,11.0,9.0,0.465676878677,0.0,-0.131111111111,0.5,0.1,1,5
4676.37995433,15.0,10.0,9.0,0.386186868687,0.0,-0.30119047619,0.366666666667,0.166666666667,1,0
2998.98189605,12.0,5.0,6.0,0.460763215074,0.0,-0.265627917834,0.270833333333,0.145833333333,1,5
3036.31266207,5.0,1.0,5.0,0.485911637382,0.0,-0.13125,0.502272727273,0.243181818182,1,2
5322.89662922,15.0,0.0,8.0,0.622473748474,0.0,-0.356857638889,1.0,0.5,1,1
2292.17040259,3.0,1.0,3.0,0.419946719947,0.0,-0.5,0.4,0.0,0,2
3386.24446412,6.0,8.0,4.0,0.468293659203,0.0,-0.142592592593,0.0,0.0,1,5
1972.256574,2.0,1.0,8.0,0.387534435262,0.0,-0.316666666667,0.0,0.0,1,0
1794.21039527,5.0,1.0,2.0,0.43802806389,0.0,-0.1,0.6,0.7,1,4
3388.41228475,27.0,1.0,8.0,0.35625,0.0,-0.318055555556,0.366666666667,0.075,1,1
2678.94911284,23.0,18.0,10.0,0.389022298456,0.0,-0.26875,0.260606060606,0.0848484848485,1,3
2961.7618386,6.0,2.0,7.0,0.296443602694,0.0,-0.274074074074,0.454545454545,0.136363636364,0,3
2720.37258019,2.0,0.0,8.0,0.461805555556,0.0,-0.268518518519,0.0,0.0,0,0
2255.59926143,30.0,2.0,8.0,0.472738546176,0.0,-0.216156462585,0.9,0.5,0,3
2663.32290366,23.0,1.0,9.0,0.431428571429,0.0,-0.126666666667,0.0,0.0,0,3
3594.39700731,11.0,1.0,6.0,0.428981937603,0.0,-0.279563492063,0.0,0.0,1,5
5502.06852373,18.0,0.0,10.0,0.509216589862,0.0,-0.388768115942,0.5,0.35,0,0
3030.60892265,0.0,0.0,4.0,0.719444444444,0.0,0.0,0.0,0.0,0,4
2053.16567412,10.0,2.0,5.0,0.360472370766,0.0,-0.188095238095,0.5,0.0,1,2
2475.2582339,11.0,2.0,7.0,0.438757313394,0.0,-0.220572916667,0.375,0.4,0,3
3789.58856223,3.0,3.0,7.0,0.478060606061,0.0,-0.140833333333,0.677272727273,0.418181818182,1,0
2417.32371051,2.0,4.0,7.0,0.455663685729,0.0,-0.245238095238,0.5,0.5,0,0
2851.82858164,13.0,19.0,7.0,0.428346169335,0.0,-0.284196428571,0.458333333333,0.116666666667,1,3
2298.82779915,5.0,2.0,10.0,0.538963203463,0.0,-0.226666666667,0.454545454545,0.136363636364,0,3
1933.39724335,14.0,2.0,7.0,0.475757575758,0.0,-0.226041666667,0.0,0.0,0,3
2889.24153571,1.0,1.0,5.0,0.333333333333,0.0,-0.4,0.15,0.05,1,3
2667.83044881,9.0,13.0,10.0,0.51008483452,0.0,-0.172222222222,0.0,0.0,1,5
3407.79695622,3.0,14.0,5.0,0.478171658274,0.0,-0.3,0.329292929293,0.010101010101,0,0
3692.2990196,6.0,1.0,7.0,0.440295815296,0.0,-0.2,0.0,0.0,0,0
2044.83896794,0.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,1,3
2981.58250186,4.0,31.0,10.0,0.567275552196,0.0,-0.281231231231,0.0,0.0,1,0
2378.21129675,11.0,1.0,8.0,0.507337092732,0.0,-0.244230769231,0.0,0.0,0,3
3271.4644334,2.0,0.0,7.0,0.462134502924,0.0,-0.284375,0.233333333333,0.0166666666667,1,5
3819.30696218,26.0,7.0,8.0,0.506028179062,0.0,-0.312830687831,0.333333333333,0.166666666667,1,1
3438.25560388,2.0,2.0,2.0,0.322385620915,0.0,-0.236111111111,0.0,0.0,0,2
2851.21387999,7.0,8.0,6.0,0.306459911616,0.0,-0.221388888889,0.0,0.0,1,3
4304.90592782,13.0,3.0,7.0,0.428959235209,0.0,-0.214583333333,0.05,0.0,1,1
2122.53036393,3.0,1.0,9.0,0.479478114478,0.0,-0.373333333333,0.0,0.0,1,1
4195.5239894,7.0,0.0,7.0,0.447575757576,0.0,0.0,0.333333333333,0.25,0,0
5531.46636119,13.0,10.0,9.0,0.525641025641,0.0,-0.05,0.0,0.0,1,1
3748.19320166,2.0,3.0,7.0,0.612326388889,0.0,-0.127777777778,0.0,0.0,0,0
3898.92793467,2.0,0.0,7.0,0.529748376623,0.0,0.0,1.0,0.5,1,3
5139.30866129,18.0,18.0,8.0,0.62850877193,0.0,-0.316025641026,0.0,0.0,1,1
2188.91331894,11.0,5.0,6.0,0.374468864469,0.0,-0.177777777778,0.35,0.05,0,3
2323.92948371,3.0,0.0,10.0,0.46200267986,0.0,-0.242222222222,0.535714285714,0.285714285714,1,5
9170.63481588,9.0,3.0,7.0,0.494740641992,0.0,-0.275378787879,0.0,0.0,1,2
2928.69083865,6.0,2.0,5.0,0.413541666667,0.0,-0.194444444444,0.3,0.2,0,0
2171.05742878,13.0,2.0,10.0,0.450696150696,0.0,-0.251041666667,0.0,0.0,1,5
1913.12402009,17.0,6.0,10.0,0.440887162946,1.0,-0.340362811791,0.65,0.45,1,5
4643.79110633,3.0,0.0,9.0,0.606084656085,1.0,-0.625,0.0,0.0,1,1
2508.98802113,9.0,1.0,10.0,0.432142857143,1.0,-0.1125,0.2,0.2,1,5
2731.74642476,8.0,2.0,10.0,0.328095238095,1.0,-0.1875,0.4375,0.1875,1,5
2277.29813163,11.0,1.0,5.0,0.344326067451,1.0,-0.210598198098,0.4,0.2,1,3
8384.43299784,38.0,18.0,10.0,0.589285714286,1.0,-0.2225,0.5,0.25,1,1
4441.52186929,2.0,1.0,7.0,0.690909090909,1.0,-0.55,0.0,0.0,1,0
3429.39932396,11.0,1.0,7.0,0.415469631379,1.0,-0.189642857143,1.0,0.5,1,5
4899.70446687,14.0,11.0,9.0,0.601851851852,1.0,0.0,0.0,0.0,1,1
6027.18456846,11.0,15.0,8.0,0.439944083694,1.0,-0.177083333333,0.575,0.243181818182,1,1
3131.67588946,16.0,2.0,7.0,0.504422398589,1.0,-0.270454545455,0.9,0.5,1,5
4849.17096664,23.0,20.0,10.0,0.619444444444,1.0,-0.161458333333,0.375,0.125,1,1
3663.67648825,12.0,1.0,6.0,0.474525961368,1.0,-0.192283950617,0.1,0.0,1,2
2328.64604218,8.0,1.0,6.0,0.449123099123,1.0,-0.257638888889,0.477272727273,0.0681818181818,0,2
2662.33109261,7.0,31.0,10.0,0.33872791959,1.0,-0.20503968254,0.229166666667,0.125,1,3
3724.63267495,9.0,1.0,7.0,0.208382936508,1.0,-0.180555555556,0.283333333333,0.0848484848485,1,4
2864.97346753,9.0,2.0,5.0,0.491060036455,1.0,-0.52619047619,0.0,0.0,1,2
2180.98788715,14.0,21.0,7.0,0.295202020202,1.0,-0.179166666667,0.0,0.0,1,3
1793.42735282,12.0,4.0,10.0,0.346726190476,1.0,-0.425,0.4,0.2,0,3
4474.71725855,14.0,12.0,8.0,0.455258727627,1.0,-0.299145299145,0.0,0.0,1,1
3789.55931578,21.0,11.0,10.0,0.516493077879,1.0,-0.305535714286,0.65,0.125,1,1
2785.83954157,8.0,1.0,3.0,0.283515944839,1.0,-0.298554421769,0.0,0.0,1,3
2240.1957739,6.0,1.0,10.0,0.413977272727,1.0,-0.366666666667,0.0,0.0,1,2
2265.43100674,5.0,1.0,6.0,0.557051282051,1.0,-0.425,0.0,0.0,1,2
2133.62693855,7.0,2.0,8.0,0.505763249695,1.0,-0.404166666667,0.1,0.0,0,5
2540.12254754,10.0,1.0,7.0,0.679092261905,1.0,-0.411458333333,0.5875,0.1625,0,0
6220.11976813,26.0,11.0,10.0,0.438461538462,1.0,-0.304166666667,0.0,0.0,1,1
4844.06944321,16.0,1.0,9.0,0.506433333333,1.0,-0.322149122807,0.95,0.15,1,1
4919.46226513,27.0,22.0,10.0,0.476836335707,1.0,-0.206635802469,0.5,0.1875,1,1
2022.89468988,6.0,12.0,10.0,0.393918918919,1.0,-0.230913978495,0.2,0.1,1,3
4938.27014393,6.0,1.0,10.0,0.265,1.0,-0.3,0.8,0.133333333333,0,1
3814.84698951,3.0,0.0,9.0,0.88,1.0,-0.5,0.0,0.0,1,0
3396.53370608,15.0,1.0,7.0,0.376786855901,1.0,-0.105555555556,0.283333333333,0.266666666667,1,2
2993.12448559,22.0,15.0,8.0,0.439888888889,1.0,-0.247863247863,0.225,0.3,1,0
3979.73028062,7.0,1.0,8.0,0.321345811052,1.0,-0.233333333333,1.0,0.5,1,0
2483.35905787,8.0,3.0,10.0,0.390551948052,1.0,-0.306565656566,0.0,0.0,0,1
2509.15398882,6.0,2.0,7.0,0.528174603175,1.0,-0.290029761905,0.455555555556,0.0333333333333,0,3
3109.39007123,2.0,0.0,9.0,0.475833333333,1.0,-0.475,0.0,0.0,1,1
4288.54452925,4.0,1.0,10.0,0.614653679654,1.0,-0.528472222222,0.7,0.15,1,3
2199.19733914,13.0,1.0,10.0,0.516917407989,1.0,-0.408333333333,0.3,0.2,1,0
2589.10053551,18.0,1.0,7.0,0.402392977393,1.0,-0.131349206349,0.288888888889,0.155555555556,1,3
3838.28541363,6.0,1.0,8.0,0.45119047619,1.0,-0.145833333333,0.0,0.0,1,3
3307.48918489,34.0,3.0,7.0,0.5496840498,1.0,-0.205,0.85,0.25,1,2
1949.24246371,8.0,1.0,8.0,0.435578231293,1.0,-0.457142857143,0.5,0.2,0,3
2851.96627266,7.0,1.0,7.0,0.543333333333,1.0,-0.2875,0.4,0.4,1,2
2435.9494995,8.0,3.0,10.0,0.378437718196,0.0,-0.177173913043,0.0,0.0,0,3
